plant_id,scientific_name_key,scientific_name,common_name,native_states,plant_type,sunlight,moisture,maintenance,zone_min,zone_max,bloom_start,bloom_end,accepted_usda_code,plant_family,growth_habit,duration,size_notes,bloom_color,bloom_time,water_use,light_requirements,soil_moisture,soil_ph,soil_description,wildlife_use,commercial_availability,propagation_description,supports_full_sun,supports_part_shade,supports_shade,supports_low_water,supports_medium_water,supports_high_water,bloom_jan,bloom_feb,bloom_mar,bloom_apr,bloom_may,bloom_jun,bloom_jul,bloom_aug,bloom_sep,bloom_oct,bloom_nov,bloom_dec,pollinator_group,pollinator_observation_count,supports_bee_observed,supports_butterfly_observed,supports_moth_observed,supports_fly_observed,supports_beetle_observed,supports_wasp_observed,supports_hummingbird_observed,has_ladybird_data,has_pollinator_data,display_name
PLANT-00530,liatris cylindracea,Liatris cylindracea,"Ontario Blazing Star, Ontario Gayfeather, Ontario Liatris, Dwarf Blazing Star, Dwarf Gayfeather, Dwarf Liatris",Alabama | Arkansas | Delaware | Illinois | Indiana | Iowa | Kansas | Kentucky | Michigan | Minnesota | Missouri | New York | Ohio | Tennessee | Wisconsin,Herbaceous perennial,Full sun,Dry to medium,Low,4,7,July,September,LICY,Asteraceae,Herb,Perennial,Up to about 2 feet tall.,Purple,"Jul , Aug , Sep",,Sun,Dry,,"Dry, limey soils.",,yes,"Scarified seeds may be sown outside in late fall or stored, stratified and sown the following spring. Some sources suggest spring seedlings will appear by simply laying the flowering stalk in an outdoor seedbed and covering with 1/2 in. of soil in the fa",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Ontario Blazing Star, Ontario Gayfeather, Ontario Liatris, Dwarf Blazing Star, Dwarf Gayfeather, Dwarf Liatris"
PLANT-00531,liatris ligulistylis,Liatris ligulistylis,"Rocky Mountain Blazing Star, Rocky Mountain Gayfeather, Rocky Mountain Liatris, Meadow Blazing Star, Meadow Gayfeather, Meadow Liatris",Colorado | Illinois | Iowa | Minnesota | Missouri | Montana | New Mexico | North Dakota | South Dakota | Wisconsin | Wyoming,Herbaceous perennial,Full sun,Dry to medium,Low,3,8,July,September,LILI,Asteraceae,Herb,Perennial,Up to about 3 feet tall.,"Pink , Purple","Jul , Aug , Sep , Oct",,Sun,Moist,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Rocky Mountain Blazing Star, Rocky Mountain Gayfeather, Rocky Mountain Liatris, Meadow Blazing Star, Meadow Gayfeather, Meadow Liatris"
PLANT-00532,liatris microcephala,Liatris microcephala,"Smallhead Blazing Star, Smallhead Gayfeather, Smallhead Liatris",Alabama | Georgia | Kentucky | North Carolina | South Carolina | Tennessee,Herbaceous perennial,Full sun,Dry to medium,Low,6,9,July,July,LIMI7,Asteraceae,Herb,Perennial,Up to about 32 inches tall.,"White , Pink , Purple","Jul , Aug , Sep , Oct",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Smallhead Blazing Star, Smallhead Gayfeather, Smallhead Liatris"
PLANT-00533,liatris mucronata,Liatris mucronata,narrow-leaved gayfeather,Arkansas | Kansas | Missouri | Nebraska | Oklahoma | Texas,Herbaceous perennial,Full sun,Dry to medium,Low,5,9,July,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,narrow-leaved gayfeather
PLANT-00534,liatris pycnostachya,Liatris pycnostachya,"Prairie Blazing Star, Prairie Gayfeather, Prairie Liatris, Kansas Blazing Star, Kansas Gayfeather, Kansas Liatris, Cat-tail Blazing Star, Cat-tail Gayfeather, Cat-tail Liatris, Hairy Button-snakeroot",Arkansas | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Minnesota | Mississippi | Missouri | Nebraska | North Dakota | Oklahoma | South Dakota | Texas | Wisconsin,Herbaceous perennial,Full sun,Dry to medium,Low,3,9,July,August,LIPY,Asteraceae,Herb,Perennial,"Up to about 6 feet tall, often shorter.","Pink , Purple","Jun , Jul , Aug , Sep , Oct , Nov , Dec",Medium,Sun,"Dry , Moist",Acidic (pH<6.8),"Moist, well-drained soils. Rocky, Sandy, Sandy Loam, preferably of poor quality.","Butterflies frequent Liatris spp. Nectar-Bees, Nectar-Butterflies, Nectar-insects",yes,"Scarified seeds may be sown outside in late fall or stored, stratified and sown the following spring. These plants produce a large amount of seed so storing the seed in paper bags in the refrigerator after collection and sowing in early spring offers good results as well. When sowing ex-situ, germination usually occurs within 20-25 days. The optimum temperature range is 55-75 degrees F in well drained soil. Barely cover the seed with growing media and reduce soil temperature at night.",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Prairie Blazing Star, Prairie Gayfeather, Prairie Liatris, Kansas Blazing Star, Kansas Gayfeather, Kansas Liatris, Cat-tail Blazing Star, Cat-tail Gayfeather, Cat-tail Liatris, Hairy Button-snakeroot"
PLANT-00535,liatris scariosa,Liatris scariosa,"Devil's Bite, Large Blazing Star, Large Gayfeather, Large Liatris, Savanna Blazing Star, Savanna Gayfeather, Savanna Liatris",Alabama | Arkansas | Connecticut | Delaware | Georgia | Illinois | Indiana | Maine | Maryland | Massachusetts | Michigan | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Pennsylvania | Rhode Island | South Carolina | Tennessee | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun,Dry to medium,Low,3,8,August,October,LISC2,Asteraceae,Herb,Perennial,Up to about 5 feet tall.,"Pink , Purple","Jul , Aug , Sep , Oct",,Sun,Moist,,"Loam, Sand",,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Devil's Bite, Large Blazing Star, Large Gayfeather, Large Liatris, Savanna Blazing Star, Savanna Gayfeather, Savanna Liatris"
PLANT-00536,liatris scariosa var. nieuwlandii,Liatris scariosa var. nieuwlandii,eastern blazingstar,Arkansas | Illinois | Indiana | Michigan | Missouri | New York | Ohio | Pennsylvania | West Virginia | Wisconsin,Herbaceous perennial,Full sun,Dry to medium,Low,3,8,August,October,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,eastern blazingstar
PLANT-00537,liatris spicata,Liatris spicata,"Dense Blazing Star, Dense Gayfeather, Dense Liatris, Marsh Blazing Star, Marsh Gayfeather, Marsh Liatris",Alabama | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Kentucky | Louisiana | Maryland | Massachusetts | Michigan | Mississippi | Missouri | New Jersey | North Carolina | Ohio | Pennsylvania | South Carolina | Tennessee | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun,Medium,Low,3,8,July,August,LISP,Asteraceae,Herb,Perennial,Up to about 6 feet tall.,Purple,"Jul , Aug , Sep , Oct , Nov",Medium,Sun,Moist,Acidic (pH<6.8),"Moist, average soils.",Butterflies frequent Liatris spp.,yes,"Scarified seeds may be sown outside in late fall or stored, stratified and sown the following spring. Some sources suggest spring seedlings will appear by simply laying the flowering stalk in an outdoor seedbed and covering with 1/2 in. of soil in the fa",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Dense Blazing Star, Dense Gayfeather, Dense Liatris, Marsh Blazing Star, Marsh Gayfeather, Marsh Liatris"
PLANT-00538,lilium michiganense,Lilium michiganense,"Michigan Lily, Turk's Cap Lily",Alabama | Arkansas | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Michigan | Minnesota | Missouri | Nebraska | New York | Ohio | Oklahoma | South Dakota | Tennessee | Wisconsin,Bulb,Full sun to part shade,Medium to wet,Low,4,8,June,July,LIMI9,Liliaceae,Herb,Perennial,Up to about 6 feet tall.,"Red , Orange , Yellow","Jun , Jul , Aug",,"Sun , Part Shade , Shade",Moist,,"Deep, fertile, moist, cool soil.",,yes,Separate scales from central core of,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Michigan Lily, Turk's Cap Lily"
PLANT-00539,lilium superbum,Lilium superbum,Turk's-cap Lily,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Kentucky | Louisiana | Maryland | Minnesota | Mississippi | Missouri | New Hampshire | New York | North Carolina | Ohio | Pennsylvania | Rhode Island | Tennessee | Vermont | Virginia | West Virginia,Bulb,Full sun to part shade,Medium to wet,Medium,5,8,July,July,LISU,Liliaceae,Herb,Perennial,,"Red , Orange , Yellow","Jul , Aug , Sep",Medium,Sun,Moist,Acidic (pH<6.8),"Loam, Sand. Good drainage essential.",,,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Turk's-cap Lily
PLANT-00540,lindera benzoin,Lindera benzoin,"Northern Spicebush, Spicebush, Wild Allspice",Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia,Deciduous shrub,Part shade,Medium,Low,4,9,March,March,LIBE3,Lauraceae,Shrub,Perennial,Rarely up to about 20 feet tall. Usually up to about 15 feet tall.,"White , Yellow , Green","Mar , Apr , May",Medium,"Sun , Part Shade , Shade","Dry , Moist , Wet",,"Moist, sandy, well-drained soils. Caliche type, Limestone-based, Sandy Loam, Medium Loam",,yes,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Northern Spicebush, Spicebush, Wild Allspice"
PLANT-00541,liquidambar styraciflua,Liquidambar styraciflua,"Sweetgum, American Sweetgum, Red Gum, White Gum, Star-leaved Gum, Starleaf Gum, Alligator Tree, Satin Walnut, Bilsted, Liquidambar",Alabama | Arkansas | California | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Kentucky | Louisiana | Maryland | Massachusetts | Mississippi | Missouri | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Virginia | West Virginia,Tree,Full sun,Medium,Low,5,9,April,May,LIST2,Hamamelidaceae,Tree,Perennial,Up to about 130 feet tall.,"White , Green","Mar , Apr , May",High,Part Shade,Moist,Acidic (pH<6.8),"Deep, moist, alluvial loams. Sandy, Sandy Loam, Medium Loam, Clay Loam, Acid-based.","Seed balls attract several bird species. Nesting site, Cover, Fruit-birds, Fruit-mammals",yes,Seeds exhibit only a shallow dormancy and can be planted fresh or stratified. Leafy cuttings taken with a heel can be rooted in summer under mist.,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Sweetgum, American Sweetgum, Red Gum, White Gum, Star-leaved Gum, Starleaf Gum, Alligator Tree, Satin Walnut, Bilsted, Liquidambar"
PLANT-00542,liriodendron tulipifera,Liriodendron tulipifera,"Tulip Tree, Tulip Poplar, Yellow Poplar",Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Kentucky | Louisiana | Maryland | Massachusetts | Michigan | Mississippi | Missouri | New Jersey | New York | North Carolina | Ohio | Pennsylvania | Rhode Island | South Carolina | Tennessee | Vermont | Virginia | West Virginia,Tree,Full sun,Medium,Low,4,9,May,June,LITU,Magnoliaceae,Tree,Perennial,Up to about 150 feet tall.,"Yellow , Green , Brown","Apr , May , Jun",Medium,"Sun , Part Shade , Shade",Moist,Acidic (pH<6.8),"Rich, moist soils.",This is a favorite nesting,yes,Sow seeds in fall or stratify. Germination percentages are generally quite low. Collect cuttings in summer.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Tulip Tree, Tulip Poplar, Yellow Poplar"
PLANT-00543,lobelia cardinalis,Lobelia cardinalis,Cardinal Flower,Alabama | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Michigan | Minnesota | Mississippi | Missouri | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Utah | Vermont | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun to part shade,Medium to wet,Low,3,9,July,September,LOCA2,Campanulaceae,Herb,Perennial,Up to about 6 feet tall.,Red,"May , Jun , Jul , Aug , Sep , Oct","Medium , High","Sun , Part Shade , Shade","Moist , Wet",,"Moist to wet, humus-rich soil. Medium Loam, Clay Loam, Limestone-based, Sandy, Sandy Loam, Clay","In bloom, cardinal flower attracts hummingbirds. Nectar-Hummingbirds",yes,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Cardinal Flower
PLANT-00544,lobelia siphilitica,Lobelia siphilitica,Great Blue Lobelia,Alabama | Arkansas | Colorado | Connecticut | Delaware | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | North Dakota | Ohio | Oklahoma | South Carolina | South Dakota | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin | Wyoming,Herbaceous perennial,Full sun to part shade,Medium to wet,Low,4,9,July,September,LOSI,Campanulaceae,Herb,Perennial,Up to about 5 feet tall.,"White , Blue","Jul , Aug , Sep , Oct",,"Sun , Part Shade , Shade","Moist , Wet",,"Clay, Loam, Sand",,yes,"To propagate, divide clumps in the spring or scatch stratified seed lightly onto the soil surface.",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Great Blue Lobelia
PLANT-00545,lobelia ã— speciosa,Lobelia Ã— speciosa,lobelia,Illinois | Missouri,Herbaceous perennial,Full sun to part shade,Medium to wet,Low,5,8,July,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,lobelia
PLANT-00546,lonicera caerulea,Lonicera caerulea,Sweetberry Honeysuckle,California | Idaho | Montana | Nevada | Oregon | Pennsylvania | Washington | Wisconsin | Wyoming,Fruit,Full sun to part shade,Medium,Low,2,7,April,June,LOCA6,Caprifoliaceae,Shrub,,Up to about 3 feet tall.,"White , Yellow","May , Jun , Jul",,Sun,Moist,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Sweetberry Honeysuckle
PLANT-00547,lonicera flava,Lonicera flava,Yellow Honeysuckle,Alabama | Arkansas | Georgia | Illinois | Kansas | Kentucky | Missouri | North Carolina | Ohio | Oklahoma | South Carolina | Tennessee,Vine,Full sun to part shade,Medium,Low,5,8,April,May,LOFL,Caprifoliaceae,Shrub,,"Stems twining, up to about 20 feet long.","Orange , Yellow","Apr , May",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Yellow Honeysuckle
PLANT-00548,lonicera involucrata,Lonicera involucrata,"Twinberry Honeysuckle, Black Twinberry Honeysuckle, Black Twinberry, Bearberry Honeysuckle, Four-line Honeysuckle",Alaska | Arizona | California | Colorado | Idaho | Michigan | Montana | Nevada | New Mexico | Oregon | Utah | Washington | Wisconsin | Wyoming,Deciduous shrub,Full sun to part shade,Medium,Low,4,10,June,July,LOIN5,Caprifoliaceae,Shrub,,Up to about 10 feet tall.,"Red , Yellow , Purple","Mar , Apr , May , Jun , Jul , Aug",High,"Sun , Part Shade , Shade",Moist,,"Wet, brackish water margins.",Attracts hummingbirds and other wildlife.,yes,"Species of Lonicera come easily from cuttings: hardwood cuttings outdoors or young, summer shoots over bottom heat. Seeds germinate well if treated.",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Bee | Fly | Hummingbird | Wasp,90,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Twinberry Honeysuckle, Black Twinberry Honeysuckle, Black Twinberry, Bearberry Honeysuckle, Four-line Honeysuckle"
PLANT-00549,lonicera sempervirens,Lonicera sempervirens,"Coral Honeysuckle, Trumpet Honeysuckle, Woodbine",Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Oklahoma | Pennsylvania | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia,Vine,Full sun,Medium,Low,4,9,May,June,LOSE,Caprifoliaceae,Vine,,Stems up to about 20 feet long.,"Red , Yellow","Mar , Apr , May , Jun",Medium,"Sun , Part Shade",Moist,,"Various soils, but rich preferred. Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay, Caliche type. Both lime and acidic OK.","Flowers attract hummingbirds, bees, and butterflies. Fruits attract quail, Purple Finch, Goldfinch, Hermit Thrush, American Robin.",yes,The easiest way to propagate is by softwood or semi-hardwood cuttings taken from summer to fall. Layering is another means of propagation. Seed must be stratified.,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Coral Honeysuckle, Trumpet Honeysuckle, Woodbine"
PLANT-00550,ludwigia alternifolia,Ludwigia alternifolia,Seedbox,Alabama | Arkansas | Colorado | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Massachusetts | Michigan | Mississippi | Missouri | Nebraska | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun to part shade,Medium to wet,Medium,4,8,June,August,LUAL2,Onagraceae,Herb,Perennial,Up to about 5 feet tall.,Yellow,"Jun , Jul , Aug , Sep",,Sun,"Moist , Wet",,Sandy,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Seedbox
PLANT-00551,lycopodiella alopecuroides,Lycopodiella alopecuroides,Foxtail Clubmoss,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Louisiana | Maine | Maryland | Massachusetts | Mississippi | New Jersey | New York | North Carolina | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Virginia,Herbaceous perennial,Full sun to part shade,Wet,High,5,9,Non-flowering,Non-flowering,LYAL5,Lycopodiaceae,Herb,Perennial,To about 1 foot in height.,Not Applicable,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Foxtail Clubmoss
PLANT-00552,lyonia lucida,Lyonia lucida,"Shining Fetterbush, Fetterbush Lyonia, Shinyleaf, Fetterbush, Staggerbush",Alabama | Florida | Georgia | Louisiana | Mississippi | North Carolina | South Carolina | Virginia,Broadleaf evergreen,Full sun to part shade,Medium,Medium,7,9,March,May,LYLU3,Ericaceae,Shrub,Perennial,"Up to about 15 feet tall, often much shorter.",Pink,"Mar , Apr , May",Medium,"Part Shade , Shade",Moist,Acidic (pH<6.8),"Moist, well-drained, acidic soil",Flowers visited by bees,,Sow seeds in spring.,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Shining Fetterbush, Fetterbush Lyonia, Shinyleaf, Fetterbush, Staggerbush"
PLANT-00553,maclura pomifera,Maclura pomifera,"Osage Orange, Bois d' Arc, Bodark, Horse Apple, Hedge Apple, Bowwood, Yellowwood, Naranjo Chino, Monkey Brains",Arkansas | Oklahoma | Texas,Tree,Full sun to part shade,Dry to medium,Low,4,9,June,June,MAPO,Moraceae,Tree,Perennial,Up to about 65 feet tall.,Green,"Apr , May , Jun",Medium,Sun,Dry,,"Medium Loam, Clay Loam, Clay","Nesting site, Cover, Fruit-mammals",,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Osage Orange, Bois d' Arc, Bodark, Horse Apple, Hedge Apple, Bowwood, Yellowwood, Naranjo Chino, Monkey Brains"
PLANT-00554,magnolia acuminata,Magnolia acuminata,"Cucumbertree, Cucumber Tree, Mountain Magnolia",Alabama | Arkansas | Connecticut | Florida | Georgia | Illinois | Indiana | Kentucky | Louisiana | Maine | Maryland | Mississippi | Missouri | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | Tennessee | Virginia | West Virginia,Tree,Full sun to part shade,Medium,Low,3,8,April,May,MAAC,Magnoliaceae,Tree,Perennial,"Up to about 75 feet tall, sometimes taller.","Yellow , Green , Brown","Mar , Apr , May , Jun",High,"Sun , Part Shade , Shade","Moist , Wet",Acidic (pH<6.8),"Rich, moist, acidic soils.","Many fruits fall to the ground with their seeds still enclosed and become forage for towhees and other ground-feeding birds, as well as small mammals.",yes,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Cucumbertree, Cucumber Tree, Mountain Magnolia"
PLANT-00555,magnolia grandiflora,Magnolia grandiflora,"Southern Magnolia, Evergreen Magnolia, Loblolly Magnolia, Great Laurel Magnolia, Big Laurel, Bull Bay",Alabama | Arkansas | Florida | Georgia | Louisiana | Mississippi | North Carolina | Texas | Virginia,Tree,Full sun to part shade,Medium,Medium,7,9,May,June,MAGR4,Magnoliaceae,Tree,Perennial,Up to about 100 feet tall.,White,"Mar , Apr , May , Jun",High,Part Shade,Dry,,"Rich, porous, acid soils. Sandy, Sandy Loam, Medium Loam, Clay Loam Clay, Acid-based, Calcareous",,yes,"Propagation methods include the use of fresh seed sown in fall, stratified seed, or wounded, semi-hardwood cuttings taken in summer. The seed of",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Southern Magnolia, Evergreen Magnolia, Loblolly Magnolia, Great Laurel Magnolia, Big Laurel, Bull Bay"
